method,src_events,transferred,gt_events,source,target,gui_mapper,correct,incorrect,missed,nonExist,num_correct,num_incorrect,num_missed,num_nonExist,accuracy_precision,accuracy_recall,accuracy,distance
<buzzfeed.RepresentativeTests: void testRemoveBookmark()>,"['id@com.buzzfeed.android:id/menu_user_profile_root', 'id@com.buzzfeed.android:id/signin', 'id@com.buzzfeed.android:id/usernameEditText', 'id@com.buzzfeed.android:id/passwordEditText', 'id@com.buzzfeed.android:id/loginButton', 'id@com.buzzfeed.android:id/menu_search', 'id@com.buzzfeed.android:id/search_bar', 'id@com.buzzfeed.android:id/post_card_text', 'id@com.buzzfeed.android:id/menu_bookmark', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'id@com.buzzfeed.android:id/design_menu_item_text', 'id@com.buzzfeed.android:id/post_card_text', 'id@com.buzzfeed.android:id/menu_bookmark']","[{}, {}, {}, {}, {}, {""id"": ""com.abc.abcnews:id/drawer_search"", ""class"": ""android.widget.EditText"", ""bounds"": ""[158,123][806,249]""}, {}, {""id"": ""com.abc.abcnews:id/title"", ""class"": ""android.widget.TextView"", ""bounds"": ""[35,756][1371,815]""}, {}, {""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,70][147,217]""}, {""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,70][147,217]""}, {}, {""id"": ""com.abc.abcnews:id/title"", ""class"": ""android.widget.TextView"", ""bounds"": ""[35,756][1371,815]""}, {}]","['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/drawer_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]', 'id@com.abc.abcnews:id/menu_save_button', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.view.ViewGroup[2]', 'id@com.abc.abcnews:id/headline_list_item_parent_container', 'id@com.abc.abcnews:id/menu_save_button']",buzzfeed,abc,atm,[],"['id@com.buzzfeed.android:id/menu_search', 'id@com.buzzfeed.android:id/post_card_text', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'id@com.buzzfeed.android:id/post_card_text']","['id@com.buzzfeed.android:id/search_bar', 'id@com.buzzfeed.android:id/menu_bookmark', 'id@com.buzzfeed.android:id/design_menu_item_text', 'id@com.buzzfeed.android:id/menu_bookmark']","['id@com.buzzfeed.android:id/menu_user_profile_root', 'id@com.buzzfeed.android:id/signin', 'id@com.buzzfeed.android:id/usernameEditText', 'id@com.buzzfeed.android:id/passwordEditText', 'id@com.buzzfeed.android:id/loginButton']",0,5,4,5,0.0,0.0,0.35714285714285715,7.0
<buzzfeed.RepresentativeTests: void testAccount()>,['id@com.buzzfeed.android:id/menu_user_profile_root'],[{}],[],buzzfeed,abc,atm,[],[],[],['id@com.buzzfeed.android:id/menu_user_profile_root'],0,0,0,1,NA,NA,1.0,0.0
<buzzfeed.RepresentativeTests: void testCategory()>,"['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout[5]', 'id@com.buzzfeed.android:id/explore_item_title']","[{}, {""id"": ""com.abc.abcnews:id/drawer_item_textview"", ""class"": ""android.widget.TextView"", ""bounds"": ""[147,1812][722,1938]""}]","['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.view.ViewGroup[1]']",buzzfeed,abc,atm,[],['id@com.buzzfeed.android:id/explore_item_title'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout[5]'],[],0,1,1,0,0.0,0.0,0.0,2.0
<buzzfeed.RepresentativeTests: void testContact()>,"['id@com.buzzfeed.android:id/menu_user_profile_root', 'id@com.buzzfeed.android:id/settings_button', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[9]']","[{}, {}, {}]","['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout', 'id@com.abc.abcnews:id/setting_feedback']",buzzfeed,abc,atm,[],[],"['id@com.buzzfeed.android:id/settings_button', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[9]']",['id@com.buzzfeed.android:id/menu_user_profile_root'],0,0,2,1,NA,0.0,0.3333333333333333,3.0
<buzzfeed.RepresentativeTests: void testMenu()>,['id@com.buzzfeed.android:id/icon'],[{}],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']",buzzfeed,abc,atm,[],[],[],['id@com.buzzfeed.android:id/icon'],0,0,0,1,NA,NA,1.0,1.0
<buzzfeed.RepresentativeTests: void testTerms()>,"['id@com.buzzfeed.android:id/menu_user_profile_root', 'id@com.buzzfeed.android:id/settings_button', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[9]']","[{}, {}, {}]","['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout', 'id@com.abc.abcnews:id/setting_terms']",buzzfeed,abc,atm,[],[],"['id@com.buzzfeed.android:id/settings_button', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[9]']",['id@com.buzzfeed.android:id/menu_user_profile_root'],0,0,2,1,NA,0.0,0.3333333333333333,3.0
<buzzfeed.RepresentativeTests: void testSignIn()>,"['id@com.buzzfeed.android:id/menu_user_profile_root', 'id@com.buzzfeed.android:id/signin', 'id@com.buzzfeed.android:id/usernameEditText', 'id@com.buzzfeed.android:id/passwordEditText', 'id@com.buzzfeed.android:id/loginButton']","[{}, {}, {}, {}, {}]",[],buzzfeed,usatoday,atm,[],[],[],"['id@com.buzzfeed.android:id/menu_user_profile_root', 'id@com.buzzfeed.android:id/signin', 'id@com.buzzfeed.android:id/usernameEditText', 'id@com.buzzfeed.android:id/passwordEditText', 'id@com.buzzfeed.android:id/loginButton']",0,0,0,5,NA,NA,1.0,2.0
<buzzfeed.RepresentativeTests: void testSignUp()>,"['id@com.buzzfeed.android:id/menu_user_profile_root', 'id@com.buzzfeed.android:id/emailSignUpButton', 'id@email', 'id@pass', 'id@re_enter_pass', 'id@username', 'id@signup']","[{}, {}, {}, {}, {}, {}, {}]",[],buzzfeed,usatoday,atm,[],[],[],"['id@com.buzzfeed.android:id/menu_user_profile_root', 'id@com.buzzfeed.android:id/emailSignUpButton', 'id@email', 'id@pass', 'id@re_enter_pass', 'id@username', 'id@signup']",0,0,0,7,NA,NA,1.0,3.0
<buzzfeed.RepresentativeTests: void testSearch()>,"['id@com.buzzfeed.android:id/menu_search', 'id@com.buzzfeed.android:id/search_bar']","[{""id"": ""com.usatoday.android.news:id/search_the_app"", ""class"": ""android.widget.TextView"", ""bounds"": ""[953,80][1080,206]""}, {}]","['id@com.usatoday.android.news:id/search_the_app', 'id@com.usatoday.android.news:id/edit_text_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.ViewGroup/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[1]']",buzzfeed,usatoday,atm,['id@com.buzzfeed.android:id/menu_search'],[],['id@com.buzzfeed.android:id/search_bar'],[],1,0,1,0,1.0,0.5,0.5,2.0
<buzzfeed.RepresentativeTests: void testDetail()>,"['id@com.buzzfeed.android:id/menu_search', 'id@com.buzzfeed.android:id/search_bar', 'id@com.buzzfeed.android:id/post_card_text']","[{""id"": ""com.usatoday.android.news:id/search_the_app"", ""class"": ""android.widget.TextView"", ""bounds"": ""[953,80][1080,206]""}, {}, {""id"": ""com.usatoday.android.news:id/main_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[53,950][732,1067]""}]",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.ViewGroup[2]/android.widget.LinearLayout[2]/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[1]'],buzzfeed,usatoday,atm,['id@com.buzzfeed.android:id/menu_search'],['id@com.buzzfeed.android:id/post_card_text'],['id@com.buzzfeed.android:id/search_bar'],[],1,1,1,0,0.5,0.5,0.3333333333333333,2.0
<buzzfeed.RepresentativeTests: void testAddBookmark()>,"['id@com.buzzfeed.android:id/menu_user_profile_root', 'id@com.buzzfeed.android:id/signin', 'id@com.buzzfeed.android:id/usernameEditText', 'id@com.buzzfeed.android:id/passwordEditText', 'id@com.buzzfeed.android:id/loginButton', 'id@com.buzzfeed.android:id/menu_search', 'id@com.buzzfeed.android:id/search_bar', 'id@com.buzzfeed.android:id/post_card_text', 'id@com.buzzfeed.android:id/menu_bookmark']","[{}, {}, {}, {}, {}, {""id"": ""com.usatoday.android.news:id/search_the_app"", ""class"": ""android.widget.TextView"", ""bounds"": ""[953,80][1080,206]""}, {}, {""id"": ""com.usatoday.android.news:id/main_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[53,950][732,1067]""}, {}]","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.ViewGroup[2]/android.widget.LinearLayout[2]/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[1]', 'id@com.usatoday.android.news:id/menuButtonBookmark']",buzzfeed,usatoday,atm,['id@com.buzzfeed.android:id/menu_search'],['id@com.buzzfeed.android:id/post_card_text'],"['id@com.buzzfeed.android:id/search_bar', 'id@com.buzzfeed.android:id/menu_bookmark']","['id@com.buzzfeed.android:id/menu_user_profile_root', 'id@com.buzzfeed.android:id/signin', 'id@com.buzzfeed.android:id/usernameEditText', 'id@com.buzzfeed.android:id/passwordEditText', 'id@com.buzzfeed.android:id/loginButton']",1,1,2,5,0.5,0.3333333333333333,0.6666666666666666,4.0
<buzzfeed.RepresentativeTests: void testRemoveBookmark()>,"['id@com.buzzfeed.android:id/menu_user_profile_root', 'id@com.buzzfeed.android:id/signin', 'id@com.buzzfeed.android:id/usernameEditText', 'id@com.buzzfeed.android:id/passwordEditText', 'id@com.buzzfeed.android:id/loginButton', 'id@com.buzzfeed.android:id/menu_search', 'id@com.buzzfeed.android:id/search_bar', 'id@com.buzzfeed.android:id/post_card_text', 'id@com.buzzfeed.android:id/menu_bookmark', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'id@com.buzzfeed.android:id/design_menu_item_text', 'id@com.buzzfeed.android:id/post_card_text', 'id@com.buzzfeed.android:id/menu_bookmark']","[{}, {}, {}, {}, {}, {""id"": ""com.usatoday.android.news:id/search_the_app"", ""class"": ""android.widget.TextView"", ""bounds"": ""[953,80][1080,206]""}, {}, {""id"": ""com.usatoday.android.news:id/main_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[53,950][732,1067]""}, {}, {""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,70][147,217]""}, {""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,70][147,217]""}, {}, {""id"": ""com.usatoday.android.news:id/main_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[53,950][732,1067]""}, {}]","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.ViewGroup[2]/android.widget.LinearLayout[2]/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[1]', 'id@com.usatoday.android.news:id/menuButtonBookmark', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'id@com.usatoday.android.news:id/saved_articles_tab', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.ViewGroup[2]/android.widget.LinearLayout[2]/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout', 'id@com.usatoday.android.news:id/menuButtonBookmark']",buzzfeed,usatoday,atm,['id@com.buzzfeed.android:id/menu_search'],"['id@com.buzzfeed.android:id/post_card_text', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'id@com.buzzfeed.android:id/post_card_text']","['id@com.buzzfeed.android:id/search_bar', 'id@com.buzzfeed.android:id/menu_bookmark', 'id@com.buzzfeed.android:id/design_menu_item_text', 'id@com.buzzfeed.android:id/menu_bookmark']","['id@com.buzzfeed.android:id/menu_user_profile_root', 'id@com.buzzfeed.android:id/signin', 'id@com.buzzfeed.android:id/usernameEditText', 'id@com.buzzfeed.android:id/passwordEditText', 'id@com.buzzfeed.android:id/loginButton']",1,4,4,5,0.2,0.2,0.42857142857142855,6.0
<buzzfeed.RepresentativeTests: void testAccount()>,['id@com.buzzfeed.android:id/menu_user_profile_root'],[{}],[],buzzfeed,usatoday,atm,[],[],[],['id@com.buzzfeed.android:id/menu_user_profile_root'],0,0,0,1,NA,NA,1.0,0.0
<buzzfeed.RepresentativeTests: void testCategory()>,"['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout[5]', 'id@com.buzzfeed.android:id/explore_item_title']","[{}, {""id"": ""com.usatoday.android.news:id/nav_section_textview"", ""class"": ""android.widget.TextView"", ""bounds"": ""[540,1774][1080,1872]""}]","['id@com.usatoday.android.news:id/sections_tab', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.ViewGroup[2]/android.widget.LinearLayout[2]/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[1]/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout']",buzzfeed,usatoday,atm,[],['id@com.buzzfeed.android:id/explore_item_title'],[],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout[5]'],0,1,0,1,0.0,NA,0.5,2.0
<buzzfeed.RepresentativeTests: void testContact()>,"['id@com.buzzfeed.android:id/menu_user_profile_root', 'id@com.buzzfeed.android:id/settings_button', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[9]']","[{}, {}, {}]","['id@com.usatoday.android.news:id/settings_gear', 'id@com.usatoday.android.news:id/preference_layout', 'id@com.usatoday.android.news:id/preference_layout']",buzzfeed,usatoday,atm,[],[],"['id@com.buzzfeed.android:id/settings_button', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[9]']",['id@com.buzzfeed.android:id/menu_user_profile_root'],0,0,2,1,NA,0.0,0.3333333333333333,3.0
