method,src_events,transferred,gt_events,source,target,gui_mapper,correct,incorrect,missed,nonExist,num_correct,num_incorrect,num_missed,num_nonExist,accuracy_precision,accuracy_recall,accuracy,distance
<abc.RepresentativeTests: void testTerms()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout', 'id@com.abc.abcnews:id/setting_terms']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,70][147,217]""}, {}, {""id"": ""jp.gocro.smartnews.android:id/summaryTextView"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,1636][1080,1706]""}]","['id@jp.gocro.smartnews.android:id/settingButton', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.LinearLayout[10]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.ListView/android.widget.LinearLayout[2]']",abc,smartnews,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/setting_terms']",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout'],[],0,2,1,0,0.0,0.0,0.0,3.0
<abc.RepresentativeTests: void testSearch()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/drawer_search']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,171][196,367]""}, {""id"": ""com.thomsonreuters.reuters:id/stream_large_item_view_headline"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,1460][1440,1640]""}]","['xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'id@com.thomsonreuters.reuters:id/menu_actionbar_homepage_search_button', 'id@com.thomsonreuters.reuters:id/menu_search_text']",abc,reuters,gtm,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']",['id@com.abc.abcnews:id/drawer_search'],[],[],1,1,0,0,0.5,1.0,0.5,2.0
<abc.RepresentativeTests: void testDetail()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/drawer_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,171][196,367]""}, {""id"": ""com.thomsonreuters.reuters:id/stream_large_item_view_headline"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,1460][1440,1640]""}, {}]","['xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'id@com.thomsonreuters.reuters:id/menu_actionbar_homepage_search_button', 'id@com.thomsonreuters.reuters:id/menu_search_text', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.ViewFlipper/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.FrameLayout[1]/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.LinearLayout']",abc,reuters,gtm,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']",['id@com.abc.abcnews:id/drawer_search'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]'],[],1,1,1,0,0.5,0.5,0.3333333333333333,3.0
<abc.RepresentativeTests: void testAddBookmark()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/drawer_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]', 'id@com.abc.abcnews:id/menu_save_button']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,171][196,367]""}, {""id"": ""com.thomsonreuters.reuters:id/stream_large_item_view_headline"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,1460][1440,1640]""}, {}, {""id"": ""com.thomsonreuters.reuters:id/menu_save"", ""class"": ""android.widget.TextView"", ""bounds"": ""[936,185][1104,353]""}]","['xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'id@com.thomsonreuters.reuters:id/menu_actionbar_homepage_search_button', 'id@com.thomsonreuters.reuters:id/menu_search_text', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.ViewFlipper/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.FrameLayout[1]/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.LinearLayout', 'id@com.thomsonreuters.reuters:id/menu_save']",abc,reuters,gtm,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/menu_save_button']",['id@com.abc.abcnews:id/drawer_search'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]'],[],2,1,1,0,0.6666666666666666,0.6666666666666666,0.5,3.0
<abc.RepresentativeTests: void testRemoveBookmark()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/drawer_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]', 'id@com.abc.abcnews:id/menu_save_button', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.view.ViewGroup[2]', 'id@com.abc.abcnews:id/headline_list_item_parent_container', 'id@com.abc.abcnews:id/menu_save_button']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,171][196,367]""}, {""id"": ""com.thomsonreuters.reuters:id/stream_large_item_view_headline"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,1460][1440,1640]""}, {}, {""id"": ""com.thomsonreuters.reuters:id/menu_save"", ""class"": ""android.widget.TextView"", ""bounds"": ""[936,185][1104,353]""}, {}, {""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,171][196,367]""}, {}, {}, {""id"": ""com.thomsonreuters.reuters:id/menu_save"", ""class"": ""android.widget.TextView"", ""bounds"": ""[936,185][1104,353]""}]","['xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'id@com.thomsonreuters.reuters:id/menu_actionbar_homepage_search_button', 'id@com.thomsonreuters.reuters:id/menu_search_text', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.ViewFlipper/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.FrameLayout[1]/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.LinearLayout', 'id@com.thomsonreuters.reuters:id/menu_save', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.LinearLayout/android.widget.ExpandableListView/android.widget.FrameLayout[7]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.widget.ViewFlipper/android.view.ViewGroup/android.widget.ViewFlipper/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.LinearLayout', 'xpath@/android.widget.TextView[@content-desc=""Save""]']",abc,reuters,gtm,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/menu_save_button', 'xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/menu_save_button']",['id@com.abc.abcnews:id/drawer_search'],"['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.view.ViewGroup[2]', 'id@com.abc.abcnews:id/headline_list_item_parent_container']",[],4,1,4,0,0.8,0.5,0.4444444444444444,7.0
<abc.RepresentativeTests: void testTextSize()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]', 'id@android:id/text1']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,171][196,367]""}, {}, {}, {}]","['id@com.thomsonreuters.reuters:id/stream_large_item_view_image', 'xpath@//android.widget.ImageView[@content-desc=""More options""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]']",abc,reuters,gtm,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']",[],"['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]']",['id@android:id/text1'],1,0,2,1,1.0,0.3333333333333333,0.5,3.0
<abc.RepresentativeTests: void testCategory()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.view.ViewGroup[1]']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,171][196,367]""}, {}]","['xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.LinearLayout/android.widget.ExpandableListView/android.widget.RelativeLayout[1]', 'id@com.thomsonreuters.reuters:id/list_item_collection_name']",abc,reuters,gtm,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']",[],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.view.ViewGroup[1]'],[],1,0,1,0,1.0,0.5,0.5,2.0
<abc.RepresentativeTests: void testContact()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout', 'id@com.abc.abcnews:id/setting_feedback']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,171][196,367]""}, {}, {""id"": ""com.thomsonreuters.reuters:id/about_reuters_message"", ""class"": ""android.widget.TextView"", ""bounds"": ""[228,2608][1103,2621]""}]","['xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.LinearLayout/android.widget.ExpandableListView/android.widget.FrameLayout[9]', 'id@com.thomsonreuters.reuters:id/settings_contact_us']",abc,reuters,gtm,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']",['id@com.abc.abcnews:id/setting_feedback'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout'],[],1,1,1,0,0.5,0.5,0.3333333333333333,2.0
<abc.RepresentativeTests: void testMenu()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,171][196,367]""}]","['xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]']",abc,reuters,gtm,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']",[],[],[],1,0,0,0,1.0,1.0,1.0,0.0
<abc.RepresentativeTests: void testTerms()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout', 'id@com.abc.abcnews:id/setting_terms']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,171][196,367]""}, {}, {""id"": ""com.thomsonreuters.reuters:id/about_reuters_message"", ""class"": ""android.widget.TextView"", ""bounds"": ""[228,2608][1103,2621]""}]","['xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.LinearLayout/android.widget.ExpandableListView/android.widget.FrameLayout[9]', 'id@com.thomsonreuters.reuters:id/settings_list_item_option']",abc,reuters,gtm,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']",['id@com.abc.abcnews:id/setting_terms'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout'],[],1,1,1,0,0.5,0.5,0.3333333333333333,2.0
